City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Valle De Allende,MX,2022-07-01 15:20:00,26.9333,-105.4,71.98,56,100,1.28
382,Nouadhibou,MR,2022-07-01 15:20:00,20.931,-17.0347,76.98,61,0,16.11
383,At-Bashi,KG,2022-07-01 15:20:00,41.1702,75.8106,62.87,35,2,5.39
384,Luganville,VU,2022-07-01 15:20:01,-15.5333,167.1667,77.43,85,68,12.71
385,Goba,ET,2022-07-01 15:20:01,7.0167,39.9833,54.46,84,100,3.89
386,Araripina,BR,2022-07-01 15:20:01,-7.5761,-40.4983,80.71,55,33,13.35
387,Surt,LY,2022-07-01 15:20:01,31.2089,16.5887,86.13,49,0,8.99
388,Linfen,CN,2022-07-01 15:20:02,36.0889,111.5189,85.55,49,25,1.79
389,Goderich,CA,2022-07-01 15:20:02,43.7501,-81.7165,75.9,77,100,9.22
390,Two Hills,CA,2022-07-01 15:20:03,53.7169,-111.7518,61.29,77,27,11.5
391,Chuy,UY,2022-07-01 15:20:03,-33.6971,-53.4616,56.68,58,0,14.88
392,Adrar,MR,2022-07-01 15:20:04,20.5022,-10.0711,101.57,10,37,15.59
393,Ugoofaaru,MV,2022-07-01 15:20:04,5.6667,73.0,83.03,78,68,19.86
394,Beloha,MG,2022-07-01 15:20:04,-25.1667,45.05,65.77,73,4,15.32
395,Alexander City,US,2022-07-01 15:19:15,32.944,-85.9539,85.19,78,0,0.0
396,Zhigansk,RU,2022-07-01 15:20:05,66.7697,123.3711,55.24,50,39,6.62
397,Bardiyah,LY,2022-07-01 15:20:05,31.7561,25.0865,83.39,52,0,18.63
398,Abu Samrah,SY,2022-07-01 15:20:06,35.3029,37.1841,88.57,27,0,19.08
399,Buraydah,SA,2022-07-01 15:20:06,26.326,43.975,106.25,6,14,10.76
400,Poum,NC,2022-07-01 15:20:06,-20.2333,164.0167,73.45,68,70,9.84
401,Linkoping,SE,2022-07-01 15:20:07,58.4109,15.6216,83.57,51,20,4.61
402,Saint-Joseph,RE,2022-07-01 15:20:07,-21.3667,55.6167,70.18,74,17,14.61
403,Axim,GH,2022-07-01 15:20:07,4.8699,-2.2405,79.2,72,97,11.48
404,Khasan,RU,2022-07-01 15:20:08,42.4308,130.6434,60.53,96,99,2.06
405,Kuytun,RU,2022-07-01 15:20:08,54.3419,101.5036,64.33,91,92,17.49
406,Suar,IN,2022-07-01 15:20:09,29.0333,79.05,90.34,52,100,3.85
407,Naze,JP,2022-07-01 15:20:09,28.3667,129.4833,76.12,87,92,15.95
408,Ancud,CL,2022-07-01 15:20:09,-41.8697,-73.8203,43.23,68,95,11.48
409,Kitimat,CA,2022-07-01 15:20:10,54.0524,-128.6534,60.91,22,95,1.74
410,Claresholm,CA,2022-07-01 15:20:10,50.0333,-113.5852,64.31,63,13,1.14
411,Conde,BR,2022-07-01 15:20:10,-7.2597,-34.9075,83.66,70,75,6.91
412,Flin Flon,CA,2022-07-01 15:21:11,54.7682,-101.865,53.44,54,40,12.66
413,Teguise,ES,2022-07-01 15:21:11,29.0605,-13.564,73.62,53,75,17.27
414,Skjervoy,NO,2022-07-01 15:21:11,70.0311,20.9714,71.6,93,34,4.12
415,Trinidad,BO,2022-07-01 15:19:35,-14.8333,-64.9,84.18,51,41,5.75
416,Venado Tuerto,AR,2022-07-01 15:21:12,-33.7456,-61.9688,54.77,59,8,18.1
417,Vila,PT,2022-07-01 15:21:12,42.0304,-8.1588,75.7,44,0,4.61
418,Tabanan,ID,2022-07-01 15:21:12,-8.5413,115.1252,79.2,93,98,7.52
419,Swift Current,CA,2022-07-01 15:21:13,50.2834,-107.8014,65.21,63,0,3.44
420,Lasa,IT,2022-07-01 15:21:13,46.6166,10.7002,79.7,76,51,6.15
421,Makakilo City,US,2022-07-01 15:21:13,21.3469,-158.0858,77.32,70,0,17.27
422,Port Lincoln,AU,2022-07-01 15:21:14,-34.7333,135.8667,52.63,64,100,8.79
423,Smithers,CA,2022-07-01 15:21:15,54.7804,-127.1743,59.32,82,20,4.61
424,Canete,CL,2022-07-01 15:18:31,-37.8,-73.4,47.44,92,91,12.55
425,Abu Kamal,SY,2022-07-01 15:21:15,34.4506,40.9171,101.16,10,0,13.73
426,Gimli,CA,2022-07-01 15:21:15,50.6336,-96.9907,62.62,39,21,10.36
427,Yuncheng,CN,2022-07-01 15:21:16,35.0231,110.9928,78.42,67,100,5.55
428,Havre-Saint-Pierre,CA,2022-07-01 15:21:16,50.2334,-63.5986,68.36,45,0,5.75
429,Mildura,AU,2022-07-01 15:21:16,-34.2,142.15,40.06,85,0,10.54
430,Leh,IN,2022-07-01 15:18:15,34.1667,77.5833,75.61,20,8,6.55
431,Magnor,SE,2022-07-01 15:21:17,59.9511,12.1996,76.73,80,54,4.14
432,Hay River,CA,2022-07-01 15:21:17,60.8156,-115.7999,58.98,51,40,5.75
433,Shemonaikha,KZ,2022-07-01 15:21:17,50.6328,81.9056,60.08,52,29,4.25
434,Marawi,PH,2022-07-01 15:21:18,7.9986,124.2928,69.66,93,97,2.13
435,Ola,RU,2022-07-01 15:21:18,59.5833,151.2833,52.14,91,24,0.51
436,Elko,US,2022-07-01 15:21:18,41.0002,-115.5012,72.05,17,98,1.5
437,Bambamarca,PE,2022-07-01 15:21:19,-6.6833,-78.5333,59.59,50,27,5.64
438,Cavalcante,BR,2022-07-01 15:21:19,-13.7975,-47.4583,82.09,26,4,9.04
439,Shashi,CN,2022-07-01 15:21:19,30.3072,112.2447,82.0,77,19,6.62
440,Shakawe,BW,2022-07-01 15:21:20,-18.3667,21.85,70.29,31,90,4.54
441,Melfort,CA,2022-07-01 15:21:06,52.8667,-104.6177,53.73,62,55,8.05
442,Konevo,RU,2022-07-01 15:21:20,62.1215,39.3192,75.79,35,84,2.66
443,Zhoucheng,CN,2022-07-01 15:21:20,35.9122,116.3117,82.8,57,1,4.07
444,Nabire,ID,2022-07-01 15:21:20,-3.3667,135.4833,75.31,95,69,3.6
445,Steinbach,DE,2022-07-01 15:21:21,50.1667,8.5667,71.8,52,20,11.5
446,Bourail,NC,2022-07-01 15:21:21,-21.5667,165.4833,66.97,83,44,4.47
447,Inuvik,CA,2022-07-01 15:21:21,68.3499,-133.7218,70.66,49,20,6.91
448,El Tigre,VE,2022-07-01 15:21:22,8.8875,-64.2454,84.67,55,19,7.31
449,Tivaouane,SN,2022-07-01 15:21:22,14.9515,-16.8129,89.94,43,100,13.47
450,Valasske Klobouky,CZ,2022-07-01 15:21:22,49.1406,18.0076,94.82,27,42,6.67
451,Cap Malheureux,MU,2022-07-01 15:21:23,-19.9842,57.6142,72.34,62,53,21.47
452,Huilong,CN,2022-07-01 15:21:23,31.8111,121.655,79.93,94,6,14.74
453,Udachnyy,RU,2022-07-01 15:21:23,66.4167,112.4,61.63,57,100,5.61
454,Salisbury,GB,2022-07-01 15:21:24,51.0693,-1.7957,67.69,60,75,13.8
455,Chalus,IR,2022-07-01 15:21:24,36.655,51.4204,81.86,65,20,9.22
456,Kamenka,RU,2022-07-01 15:21:24,51.3223,42.7678,57.65,56,37,16.93
457,Esna,EG,2022-07-01 15:21:24,25.2934,32.554,100.29,15,0,14.32
458,Bundaberg,AU,2022-07-01 15:22:25,-24.85,152.35,61.21,99,100,3.0
459,Mananara,MG,2022-07-01 15:22:25,-16.1667,49.7667,70.56,78,70,9.95
460,Cikupa,ID,2022-07-01 15:22:25,-6.2364,106.5083,82.9,84,75,2.39
461,Conakry,GN,2022-07-01 15:22:26,9.538,-13.6773,77.07,78,75,4.61
462,Nsunga,TZ,2022-07-01 15:22:26,-1.1439,31.3947,77.34,43,33,9.01
463,Tanem,NO,2022-07-01 15:22:26,63.3078,10.4319,76.89,58,100,11.45
464,Horki,BY,2022-07-01 15:22:27,54.2861,30.9842,77.45,57,2,2.19
465,Chaman,PK,2022-07-01 15:22:27,30.9236,66.4512,96.1,8,1,5.21
466,Te Anau,NZ,2022-07-01 15:22:27,-45.4167,167.7167,40.62,93,76,1.66
467,Zhanakorgan,KZ,2022-07-01 15:22:28,43.9098,67.2495,83.37,14,0,11.92
468,Daru,PG,2022-07-01 15:22:28,-9.0763,143.2092,78.71,91,61,8.5
469,Sistranda,NO,2022-07-01 15:22:28,63.7256,8.834,78.76,73,100,12.15
470,Jardim,BR,2022-07-01 15:22:29,-21.4803,-56.1381,84.97,33,0,11.52
471,Marica,BR,2022-07-01 15:22:29,-22.9194,-42.8186,75.15,71,0,7.63
472,Margate,GB,2022-07-01 15:22:29,51.3813,1.3862,69.87,54,86,7.0
473,Cape Canaveral,US,2022-07-01 15:18:16,28.4058,-80.6048,89.1,75,40,9.22
474,Oistins,BB,2022-07-01 15:19:56,13.0667,-59.5333,80.69,83,75,18.41
475,Baruun-Urt,MN,2022-07-01 15:22:29,46.6806,113.2792,72.64,45,8,3.62
476,Assiniboia,CA,2022-07-01 15:22:30,49.6334,-105.9845,64.22,52,78,4.61
477,Cedral,MX,2022-07-01 15:22:30,23.8,-100.7333,71.49,60,10,4.97
478,Karratha,AU,2022-07-01 15:22:30,-20.7377,116.8463,64.71,32,5,16.4
479,Rincon,US,2022-07-01 15:22:31,32.296,-81.2354,81.86,90,75,5.75
480,Koumac,NC,2022-07-01 15:22:31,-20.5667,164.2833,70.2,71,67,3.4
481,Visnes,NO,2022-07-01 15:22:31,59.3556,5.2242,73.78,88,75,10.36
482,Taunggyi,MM,2022-07-01 15:22:32,20.7833,97.0333,64.58,95,100,2.57
483,Rio De Janeiro,BR,2022-07-01 15:21:59,-22.9028,-43.2075,80.55,70,75,6.91
484,Asau,RO,2022-07-01 15:22:32,46.4333,26.4,88.72,45,52,8.52
485,Puerto Ayacucho,VE,2022-07-01 15:22:32,5.6639,-67.6236,77.56,86,97,3.78
486,Pringsewu,ID,2022-07-01 15:22:32,-5.3582,104.9744,71.51,90,28,1.3
487,Murud,IN,2022-07-01 15:22:33,18.3258,72.965,81.32,85,99,14.47
488,Koundara,GN,2022-07-01 15:22:33,12.4833,-13.3,86.16,63,100,3.87
489,Novobiryusinskiy,RU,2022-07-01 15:22:33,56.9578,97.7076,57.29,97,99,6.02
490,Surenavan,AM,2022-07-01 15:22:34,39.75,44.8,93.78,18,0,5.3
491,Brandon,US,2022-07-01 15:22:02,27.9378,-82.2859,91.11,76,43,4.0
492,San Andres,CO,2022-07-01 15:22:34,12.5847,-81.7006,77.02,94,100,18.41
493,Grand-Santi,GF,2022-07-01 15:22:34,4.25,-54.3833,86.5,56,96,5.12
494,Faya,SA,2022-07-01 15:22:35,18.3851,42.4509,77.11,44,62,9.84
495,Pangnirtung,CA,2022-07-01 15:22:35,66.1451,-65.7125,44.6,87,100,4.61
496,Nome,US,2022-07-01 15:22:35,64.5011,-165.4064,59.07,77,100,12.66
497,Pleasanton,US,2022-07-01 15:20:13,37.6624,-121.8747,63.09,79,40,4.0
498,Zerbst,DE,2022-07-01 15:22:35,51.9667,12.0833,64.31,78,99,14.79
499,Nayagarh,IN,2022-07-01 15:22:36,20.1333,85.1,84.88,66,97,3.98
500,Richards Bay,ZA,2022-07-01 15:22:36,-28.783,32.0377,69.22,41,0,11.41
501,Port-Gentil,GA,2022-07-01 15:22:36,-0.7193,8.7815,80.56,69,20,8.05
502,Ambulu,ID,2022-07-01 15:22:37,-8.345,113.6058,74.91,90,66,4.12
503,Winslow,US,2022-07-01 15:22:37,35.0242,-110.6974,71.78,53,0,0.0
504,Acarau,BR,2022-07-01 15:22:37,-2.8856,-40.12,85.05,63,25,12.1
505,Ngaoundere,CM,2022-07-01 15:23:38,7.3167,13.5833,71.49,83,40,2.3
506,Liku,ID,2022-07-01 15:23:38,-0.7275,119.8922,74.77,89,73,2.75
507,Svetlogorsk,BY,2022-07-01 15:23:38,52.6333,29.7333,77.95,53,1,8.3
508,Washington,US,2022-07-01 15:19:35,47.5001,-120.5015,67.48,56,0,4.05
509,Vila Velha,BR,2022-07-01 15:21:02,-20.3297,-40.2925,78.75,72,40,9.22
510,Linares,CL,2022-07-01 15:23:39,-35.85,-71.6,49.35,87,100,6.93
511,Emba,KZ,2022-07-01 15:23:39,48.8264,58.1442,76.69,23,16,10.31
512,Port Shepstone,ZA,2022-07-01 15:23:39,-30.7414,30.455,65.8,57,0,6.6
513,Santa Cruz Do Capibaribe,BR,2022-07-01 15:23:40,-7.9575,-36.2047,73.22,89,100,7.27
514,Waingapu,ID,2022-07-01 15:23:40,-9.6567,120.2641,77.65,85,100,8.68
515,Kearney,US,2022-07-01 15:23:40,40.6995,-99.0815,69.57,77,20,11.5
516,Chara,RU,2022-07-01 15:23:40,56.9064,118.2631,66.69,86,99,3.98
517,Malakal,SS,2022-07-01 15:23:41,9.5334,31.6605,88.34,40,44,4.21
518,Vrangel,RU,2022-07-01 15:23:41,42.7297,133.0839,60.31,93,100,1.28
519,Pafos,CY,2022-07-01 15:23:41,34.7667,32.4167,86.23,74,20,12.66
520,Najran,SA,2022-07-01 15:23:42,17.4924,44.1277,97.45,10,99,12.93
521,Oliveira Dos Brejinhos,BR,2022-07-01 15:23:02,-12.3169,-42.8961,86.36,30,0,9.08
522,Portoferraio,IT,2022-07-01 15:23:42,42.8115,10.3146,88.32,70,20,0.0
523,Athabasca,CA,2022-07-01 15:23:42,54.7169,-113.2854,55.81,90,92,7.92
524,Tiarei,PF,2022-07-01 15:23:43,-17.5333,-149.3333,69.82,69,18,24.9
525,Guapore,BR,2022-07-01 15:23:11,-28.8456,-51.8903,58.71,59,0,4.36
526,Auki,SB,2022-07-01 15:23:43,-8.7676,160.7034,76.69,88,10,4.85
527,Mulki,IN,2022-07-01 15:23:43,13.1,74.8,78.08,94,75,4.61
528,Itarema,BR,2022-07-01 15:23:43,-2.9248,-39.9167,85.68,61,24,12.62
529,Abalak,RU,2022-07-01 15:23:44,58.1286,68.5944,58.78,68,70,6.58
530,Broken Hill,AU,2022-07-01 15:19:17,-31.95,141.4333,42.76,71,0,13.0
531,Salou,ES,2022-07-01 15:22:04,41.0766,1.1416,76.05,64,40,8.05
532,Ordzhonikidze,KZ,2022-07-01 15:23:44,52.4411,61.7408,67.86,46,87,6.87
533,Ashqelon,IL,2022-07-01 15:23:44,31.6693,34.5715,85.78,63,0,11.21
534,Porto Nacional,BR,2022-07-01 15:23:45,-10.7081,-48.4172,86.0,23,1,6.82
535,Valparaiso,CL,2022-07-01 15:18:50,-33.0393,-71.6273,53.47,92,100,9.22
536,Howard Springs,AU,2022-07-01 15:23:45,-12.497,131.047,67.82,87,63,12.12
537,Guantanamo,CU,2022-07-01 15:23:45,20.1444,-75.2092,87.37,55,86,8.14
538,Peniche,PT,2022-07-01 15:23:46,39.3558,-9.3811,78.3,65,0,16.62
539,Coahuayana,MX,2022-07-01 15:23:46,18.7333,-103.6833,84.65,69,98,0.69
540,Constitucion,CL,2022-07-01 15:23:46,-35.3333,-72.4167,52.36,80,87,12.68
541,Aracuai,BR,2022-07-01 15:23:46,-16.8497,-42.0703,82.53,39,74,4.38
542,Kikwit,CD,2022-07-01 15:23:47,-5.041,18.8162,94.78,19,58,6.64
543,Biak,ID,2022-07-01 15:23:47,-0.9131,122.8766,76.6,85,40,0.56
544,Kousseri,CM,2022-07-01 15:22:21,12.0769,15.0306,91.36,46,20,5.75
545,Soe,ID,2022-07-01 15:23:47,-9.8607,124.284,66.45,97,98,3.69
546,Humaita,BR,2022-07-01 15:23:48,-7.5061,-63.0208,88.68,42,74,2.84
547,Deputatskiy,RU,2022-07-01 15:23:48,69.3,139.9,43.43,90,100,2.91
548,Akdepe,TM,2022-07-01 15:23:48,42.0551,59.3788,91.49,15,0,9.28
549,Taoudenni,ML,2022-07-01 15:23:49,22.6783,-3.9836,114.26,7,40,10.74
550,Isabela,PH,2022-07-01 15:19:41,6.7085,121.9711,78.85,87,72,2.86
551,Puerto Escondido,MX,2022-07-01 15:20:17,15.85,-97.0667,86.83,62,0,5.75
552,Dunedin,NZ,2022-07-01 15:23:49,-45.8742,170.5036,46.8,78,100,5.99
553,Lake Charles,US,2022-07-01 15:24:49,30.2131,-93.2044,74.03,96,100,13.8
554,Kenora,CA,2022-07-01 15:22:59,49.8167,-94.4337,63.57,55,40,13.8
555,Yarovoye,RU,2022-07-01 15:24:50,52.9273,78.58,61.72,59,92,9.06
556,Chai Badan,TH,2022-07-01 15:24:50,15.2,101.1333,79.93,80,96,5.06
557,Butterworth,MY,2022-07-01 15:24:50,5.3991,100.3638,86.05,82,20,6.91
558,Hofn,IS,2022-07-01 15:24:51,64.2539,-15.2082,53.62,94,75,9.22
559,Kinablangan,PH,2022-07-01 15:24:51,7.6947,126.5503,79.02,85,40,4.99
560,Iquitos,PE,2022-07-01 15:24:51,-3.7481,-73.2472,84.24,74,75,3.44
561,Olot,ES,2022-07-01 15:24:51,42.181,2.4901,87.55,25,12,3.0
562,Zaliztsi,UA,2022-07-01 15:24:52,49.7919,25.373,86.4,37,65,12.26
563,Pontes E Lacerda,BR,2022-07-01 15:24:52,-15.2261,-59.3353,88.05,31,5,5.88
564,Salina Cruz,MX,2022-07-01 15:24:52,16.1667,-95.2,85.62,62,84,10.63
565,Siloam Springs,US,2022-07-01 15:24:00,36.1881,-94.5405,86.52,69,0,9.22
566,Marand,IR,2022-07-01 15:24:53,38.4329,45.7749,85.37,27,1,12.64
567,Saint-Louis,SN,2022-07-01 15:24:53,16.3333,-15.0,103.64,15,4,9.8
568,Mananjary,MG,2022-07-01 15:24:53,-21.2167,48.3333,68.68,76,68,6.17
569,Shar,KZ,2022-07-01 15:24:53,49.5886,81.0453,66.81,31,3,7.94
570,San Vicente,AR,2022-07-01 15:24:54,-26.6167,-54.1333,69.24,55,0,6.93
571,Xinpu,CN,2022-07-01 15:24:54,34.5997,119.1594,76.93,90,34,7.05
572,Doha,QA,2022-07-01 15:20:19,25.2867,51.5333,106.11,27,0,18.41
